inventory_id,film_id,store_id,last_update
1315,291,1,2022-02-15 04:09:17-06
1316,291,1,2022-02-15 04:09:17-06
1317,291,1,2022-02-15 04:09:17-06
1318,291,1,2022-02-15 04:09:17-06
1319,292,1,2022-02-15 04:09:17-06
1320,292,1,2022-02-15 04:09:17-06
1321,292,1,2022-02-15 04:09:17-06
1322,292,2,2022-02-15 04:09:17-06
1323,292,2,2022-02-15 04:09:17-06
1324,292,2,2022-02-15 04:09:17-06
1325,293,1,2022-02-15 04:09:17-06
1326,293,1,2022-02-15 04:09:17-06
1327,293,2,2022-02-15 04:09:17-06
1328,293,2,2022-02-15 04:09:17-06
1329,293,2,2022-02-15 04:09:17-06
1330,294,1,2022-02-15 04:09:17-06
1331,294,1,2022-02-15 04:09:17-06
1332,294,2,2022-02-15 04:09:17-06
1333,294,2,2022-02-15 04:09:17-06
1334,294,2,2022-02-15 04:09:17-06
1335,295,1,2022-02-15 04:09:17-06
1336,295,1,2022-02-15 04:09:17-06
1337,295,1,2022-02-15 04:09:17-06
1338,295,1,2022-02-15 04:09:17-06
1339,295,2,2022-02-15 04:09:17-06
1340,295,2,2022-02-15 04:09:17-06
1341,295,2,2022-02-15 04:09:17-06
1342,295,2,2022-02-15 04:09:17-06
1343,296,1,2022-02-15 04:09:17-06
1344,296,1,2022-02-15 04:09:17-06
1345,296,1,2022-02-15 04:09:17-06
1346,296,1,2022-02-15 04:09:17-06
1347,297,2,2022-02-15 04:09:17-06
1348,297,2,2022-02-15 04:09:17-06
1349,298,1,2022-02-15 04:09:17-06
1350,298,1,2022-02-15 04:09:17-06
1351,298,2,2022-02-15 04:09:17-06
1352,298,2,2022-02-15 04:09:17-06
1353,298,2,2022-02-15 04:09:17-06
1354,299,1,2022-02-15 04:09:17-06
1355,299,1,2022-02-15 04:09:17-06
1356,299,1,2022-02-15 04:09:17-06
1357,299,1,2022-02-15 04:09:17-06
1358,300,1,2022-02-15 04:09:17-06
1359,300,1,2022-02-15 04:09:17-06
1360,300,2,2022-02-15 04:09:17-06
1361,300,2,2022-02-15 04:09:17-06
1362,300,2,2022-02-15 04:09:17-06
1363,300,2,2022-02-15 04:09:17-06
1364,301,1,2022-02-15 04:09:17-06
1365,301,1,2022-02-15 04:09:17-06
1366,301,1,2022-02-15 04:09:17-06
1367,301,1,2022-02-15 04:09:17-06
1368,301,2,2022-02-15 04:09:17-06
1369,301,2,2022-02-15 04:09:17-06
1370,301,2,2022-02-15 04:09:17-06
1371,301,2,2022-02-15 04:09:17-06
1372,302,1,2022-02-15 04:09:17-06
1373,302,1,2022-02-15 04:09:17-06
1374,302,2,2022-02-15 04:09:17-06
1375,302,2,2022-02-15 04:09:17-06
1376,302,2,2022-02-15 04:09:17-06
1377,302,2,2022-02-15 04:09:17-06
1378,303,1,2022-02-15 04:09:17-06
1379,303,1,2022-02-15 04:09:17-06
1380,303,1,2022-02-15 04:09:17-06
1381,303,1,2022-02-15 04:09:17-06
1382,303,2,2022-02-15 04:09:17-06
1383,303,2,2022-02-15 04:09:17-06
1384,304,1,2022-02-15 04:09:17-06
1385,304,1,2022-02-15 04:09:17-06
1386,304,1,2022-02-15 04:09:17-06
1387,304,1,2022-02-15 04:09:17-06
1388,304,2,2022-02-15 04:09:17-06
1389,304,2,2022-02-15 04:09:17-06
1390,305,1,2022-02-15 04:09:17-06
1391,305,1,2022-02-15 04:09:17-06
1392,305,1,2022-02-15 04:09:17-06
1393,305,1,2022-02-15 04:09:17-06
1394,305,2,2022-02-15 04:09:17-06
1395,305,2,2022-02-15 04:09:17-06
1396,305,2,2022-02-15 04:09:17-06
1397,306,1,2022-02-15 04:09:17-06
1398,306,1,2022-02-15 04:09:17-06
1399,306,1,2022-02-15 04:09:17-06
1400,307,1,2022-02-15 04:09:17-06
1401,307,1,2022-02-15 04:09:17-06
1402,307,1,2022-02-15 04:09:17-06
1403,307,2,2022-02-15 04:09:17-06
1404,307,2,2022-02-15 04:09:17-06
1405,307,2,2022-02-15 04:09:17-06
1406,308,1,2022-02-15 04:09:17-06
1407,308,1,2022-02-15 04:09:17-06
1408,308,2,2022-02-15 04:09:17-06
1409,308,2,2022-02-15 04:09:17-06
1410,309,1,2022-02-15 04:09:17-06
1411,309,1,2022-02-15 04:09:17-06
1412,309,2,2022-02-15 04:09:17-06
1413,309,2,2022-02-15 04:09:17-06
1414,309,2,2022-02-15 04:09:17-06
1415,309,2,2022-02-15 04:09:17-06
1416,310,1,2022-02-15 04:09:17-06
1417,310,1,2022-02-15 04:09:17-06
1418,311,1,2022-02-15 04:09:17-06
1419,311,1,2022-02-15 04:09:17-06
1420,311,1,2022-02-15 04:09:17-06
1421,311,2,2022-02-15 04:09:17-06
1422,311,2,2022-02-15 04:09:17-06
1423,311,2,2022-02-15 04:09:17-06
1424,311,2,2022-02-15 04:09:17-06
1425,312,2,2022-02-15 04:09:17-06
1426,312,2,2022-02-15 04:09:17-06
1427,312,2,2022-02-15 04:09:17-06
1428,313,1,2022-02-15 04:09:17-06
1429,313,1,2022-02-15 04:09:17-06
1430,313,1,2022-02-15 04:09:17-06
1431,313,1,2022-02-15 04:09:17-06
1432,313,2,2022-02-15 04:09:17-06
1433,313,2,2022-02-15 04:09:17-06
1434,314,1,2022-02-15 04:09:17-06
1435,314,1,2022-02-15 04:09:17-06
1436,314,2,2022-02-15 04:09:17-06
1437,314,2,2022-02-15 04:09:17-06
1438,314,2,2022-02-15 04:09:17-06
1439,314,2,2022-02-15 04:09:17-06
1440,315,2,2022-02-15 04:09:17-06
1441,315,2,2022-02-15 04:09:17-06
1442,315,2,2022-02-15 04:09:17-06
1443,316,2,2022-02-15 04:09:17-06
1444,316,2,2022-02-15 04:09:17-06
1445,317,1,2022-02-15 04:09:17-06
1446,317,1,2022-02-15 04:09:17-06
1447,317,1,2022-02-15 04:09:17-06
1448,317,1,2022-02-15 04:09:17-06
1449,317,2,2022-02-15 04:09:17-06
1450,317,2,2022-02-15 04:09:17-06
1451,317,2,2022-02-15 04:09:17-06
1452,319,1,2022-02-15 04:09:17-06
1453,319,1,2022-02-15 04:09:17-06
1454,319,1,2022-02-15 04:09:17-06
1455,319,2,2022-02-15 04:09:17-06
1456,319,2,2022-02-15 04:09:17-06
1457,319,2,2022-02-15 04:09:17-06
1458,319,2,2022-02-15 04:09:17-06
1459,320,1,2022-02-15 04:09:17-06
1460,320,1,2022-02-15 04:09:17-06
1461,320,1,2022-02-15 04:09:17-06
1462,320,2,2022-02-15 04:09:17-06
1463,320,2,2022-02-15 04:09:17-06
1464,320,2,2022-02-15 04:09:17-06
1465,320,2,2022-02-15 04:09:17-06
1466,321,1,2022-02-15 04:09:17-06
1467,321,1,2022-02-15 04:09:17-06
1468,321,1,2022-02-15 04:09:17-06
1469,321,1,2022-02-15 04:09:17-06
1470,322,1,2022-02-15 04:09:17-06
1471,322,1,2022-02-15 04:09:17-06
1472,322,1,2022-02-15 04:09:17-06
1473,322,1,2022-02-15 04:09:17-06
1474,322,2,2022-02-15 04:09:17-06
1475,322,2,2022-02-15 04:09:17-06
1476,323,2,2022-02-15 04:09:17-06
1477,323,2,2022-02-15 04:09:17-06
1478,323,2,2022-02-15 04:09:17-06
1479,323,2,2022-02-15 04:09:17-06
1480,324,1,2022-02-15 04:09:17-06
1481,324,1,2022-02-15 04:09:17-06
1482,324,1,2022-02-15 04:09:17-06
1483,324,2,2022-02-15 04:09:17-06
1484,324,2,2022-02-15 04:09:17-06
1485,326,1,2022-02-15 04:09:17-06
1486,326,1,2022-02-15 04:09:17-06
1487,326,2,2022-02-15 04:09:17-06
1488,326,2,2022-02-15 04:09:17-06
1489,326,2,2022-02-15 04:09:17-06
1490,326,2,2022-02-15 04:09:17-06
1491,327,1,2022-02-15 04:09:17-06
1492,327,1,2022-02-15 04:09:17-06
1493,327,1,2022-02-15 04:09:17-06
1494,327,1,2022-02-15 04:09:17-06
1495,327,2,2022-02-15 04:09:17-06
1496,327,2,2022-02-15 04:09:17-06
1497,328,2,2022-02-15 04:09:17-06
1498,328,2,2022-02-15 04:09:17-06
1499,328,2,2022-02-15 04:09:17-06
1500,328,2,2022-02-15 04:09:17-06
1501,329,1,2022-02-15 04:09:17-06
1502,329,1,2022-02-15 04:09:17-06
1503,329,1,2022-02-15 04:09:17-06
1504,329,2,2022-02-15 04:09:17-06
1505,329,2,2022-02-15 04:09:17-06
1506,329,2,2022-02-15 04:09:17-06
1507,330,1,2022-02-15 04:09:17-06
1508,330,1,2022-02-15 04:09:17-06
1509,330,1,2022-02-15 04:09:17-06
1510,330,1,2022-02-15 04:09:17-06
1511,330,2,2022-02-15 04:09:17-06
1512,330,2,2022-02-15 04:09:17-06
1513,330,2,2022-02-15 04:09:17-06
1514,331,1,2022-02-15 04:09:17-06
1515,331,1,2022-02-15 04:09:17-06
1516,331,1,2022-02-15 04:09:17-06
1517,331,1,2022-02-15 04:09:17-06
1518,331,2,2022-02-15 04:09:17-06
1519,331,2,2022-02-15 04:09:17-06
1520,331,2,2022-02-15 04:09:17-06
1521,331,2,2022-02-15 04:09:17-06
1522,333,1,2022-02-15 04:09:17-06
1523,333,1,2022-02-15 04:09:17-06
1524,333,2,2022-02-15 04:09:17-06
1525,333,2,2022-02-15 04:09:17-06
1526,334,1,2022-02-15 04:09:17-06
1527,334,1,2022-02-15 04:09:17-06
1528,334,2,2022-02-15 04:09:17-06
1529,334,2,2022-02-15 04:09:17-06
1530,334,2,2022-02-15 04:09:17-06
1531,334,2,2022-02-15 04:09:17-06
1532,335,1,2022-02-15 04:09:17-06
1533,335,1,2022-02-15 04:09:17-06
1534,336,1,2022-02-15 04:09:17-06
1535,336,1,2022-02-15 04:09:17-06
1536,336,1,2022-02-15 04:09:17-06
1537,336,2,2022-02-15 04:09:17-06
1538,336,2,2022-02-15 04:09:17-06
1539,337,1,2022-02-15 04:09:17-06
1540,337,1,2022-02-15 04:09:17-06
1541,337,2,2022-02-15 04:09:17-06
1542,337,2,2022-02-15 04:09:17-06
1543,338,2,2022-02-15 04:09:17-06
1544,338,2,2022-02-15 04:09:17-06
1545,338,2,2022-02-15 04:09:17-06
1546,339,2,2022-02-15 04:09:17-06
1547,339,2,2022-02-15 04:09:17-06
1548,339,2,2022-02-15 04:09:17-06
1549,340,1,2022-02-15 04:09:17-06
1550,340,1,2022-02-15 04:09:17-06
1551,341,1,2022-02-15 04:09:17-06
1552,341,1,2022-02-15 04:09:17-06
1553,341,1,2022-02-15 04:09:17-06
1554,341,1,2022-02-15 04:09:17-06
1555,341,2,2022-02-15 04:09:17-06
1556,341,2,2022-02-15 04:09:17-06
1557,341,2,2022-02-15 04:09:17-06
1558,341,2,2022-02-15 04:09:17-06
1559,342,1,2022-02-15 04:09:17-06
1560,342,1,2022-02-15 04:09:17-06
1561,342,1,2022-02-15 04:09:17-06
1562,342,1,2022-02-15 04:09:17-06
1563,343,1,2022-02-15 04:09:17-06
1564,343,1,2022-02-15 04:09:17-06
1565,344,1,2022-02-15 04:09:17-06
1566,344,1,2022-02-15 04:09:17-06
1567,344,1,2022-02-15 04:09:17-06
1568,344,2,2022-02-15 04:09:17-06
1569,344,2,2022-02-15 04:09:17-06
1570,345,1,2022-02-15 04:09:17-06
1571,345,1,2022-02-15 04:09:17-06
1572,345,1,2022-02-15 04:09:17-06
1573,345,2,2022-02-15 04:09:17-06
1574,345,2,2022-02-15 04:09:17-06
1575,346,1,2022-02-15 04:09:17-06
1576,346,1,2022-02-15 04:09:17-06
1577,346,2,2022-02-15 04:09:17-06
1578,346,2,2022-02-15 04:09:17-06
1579,346,2,2022-02-15 04:09:17-06
1580,346,2,2022-02-15 04:09:17-06
1581,347,1,2022-02-15 04:09:17-06
1582,347,1,2022-02-15 04:09:17-06
1583,347,1,2022-02-15 04:09:17-06
1584,347,1,2022-02-15 04:09:17-06
1585,348,2,2022-02-15 04:09:17-06
1586,348,2,2022-02-15 04:09:17-06
1587,348,2,2022-02-15 04:09:17-06
1588,348,2,2022-02-15 04:09:17-06
1589,349,1,2022-02-15 04:09:17-06
1590,349,1,2022-02-15 04:09:17-06
1591,349,1,2022-02-15 04:09:17-06
1592,349,1,2022-02-15 04:09:17-06
1593,349,2,2022-02-15 04:09:17-06
1594,349,2,2022-02-15 04:09:17-06
1595,349,2,2022-02-15 04:09:17-06
1596,350,1,2022-02-15 04:09:17-06
1597,350,1,2022-02-15 04:09:17-06
1598,350,1,2022-02-15 04:09:17-06
1599,350,1,2022-02-15 04:09:17-06
1600,350,2,2022-02-15 04:09:17-06
1601,350,2,2022-02-15 04:09:17-06
1602,350,2,2022-02-15 04:09:17-06
1603,350,2,2022-02-15 04:09:17-06
1604,351,1,2022-02-15 04:09:17-06
1605,351,1,2022-02-15 04:09:17-06
1606,351,1,2022-02-15 04:09:17-06
1607,351,2,2022-02-15 04:09:17-06
1608,351,2,2022-02-15 04:09:17-06
1609,351,2,2022-02-15 04:09:17-06
1610,352,2,2022-02-15 04:09:17-06
1611,352,2,2022-02-15 04:09:17-06
1612,352,2,2022-02-15 04:09:17-06
1613,352,2,2022-02-15 04:09:17-06
1614,353,1,2022-02-15 04:09:17-06
1615,353,1,2022-02-15 04:09:17-06
1616,353,2,2022-02-15 04:09:17-06
1617,353,2,2022-02-15 04:09:17-06
1618,353,2,2022-02-15 04:09:17-06
1619,353,2,2022-02-15 04:09:17-06
1620,354,1,2022-02-15 04:09:17-06
1621,354,1,2022-02-15 04:09:17-06
1622,354,1,2022-02-15 04:09:17-06
1623,354,2,2022-02-15 04:09:17-06
1624,354,2,2022-02-15 04:09:17-06
1625,355,2,2022-02-15 04:09:17-06
1626,355,2,2022-02-15 04:09:17-06
1627,356,1,2022-02-15 04:09:17-06
1628,356,1,2022-02-15 04:09:17-06
1629,356,1,2022-02-15 04:09:17-06
1630,356,1,2022-02-15 04:09:17-06
1631,356,2,2022-02-15 04:09:17-06
1632,356,2,2022-02-15 04:09:17-06
1633,356,2,2022-02-15 04:09:17-06
1634,356,2,2022-02-15 04:09:17-06
1635,357,2,2022-02-15 04:09:17-06
1636,357,2,2022-02-15 04:09:17-06
1637,357,2,2022-02-15 04:09:17-06
1638,357,2,2022-02-15 04:09:17-06
1639,358,1,2022-02-15 04:09:17-06
1640,358,1,2022-02-15 04:09:17-06
1641,358,1,2022-02-15 04:09:17-06
1642,358,1,2022-02-15 04:09:17-06
1643,358,2,2022-02-15 04:09:17-06
1644,358,2,2022-02-15 04:09:17-06
1645,358,2,2022-02-15 04:09:17-06
1646,358,2,2022-02-15 04:09:17-06
1647,360,1,2022-02-15 04:09:17-06
1648,360,1,2022-02-15 04:09:17-06
1649,360,1,2022-02-15 04:09:17-06
1650,360,1,2022-02-15 04:09:17-06
1651,361,1,2022-02-15 04:09:17-06
1652,361,1,2022-02-15 04:09:17-06
1653,361,1,2022-02-15 04:09:17-06
1654,361,1,2022-02-15 04:09:17-06
1655,361,2,2022-02-15 04:09:17-06
1656,361,2,2022-02-15 04:09:17-06
1657,361,2,2022-02-15 04:09:17-06
1658,361,2,2022-02-15 04:09:17-06
1659,362,1,2022-02-15 04:09:17-06
1660,362,1,2022-02-15 04:09:17-06
1661,363,1,2022-02-15 04:09:17-06
1662,363,1,2022-02-15 04:09:17-06
1663,363,1,2022-02-15 04:09:17-06
1664,363,2,2022-02-15 04:09:17-06
1665,363,2,2022-02-15 04:09:17-06
1666,363,2,2022-02-15 04:09:17-06
1667,364,1,2022-02-15 04:09:17-06
1668,364,1,2022-02-15 04:09:17-06
1669,364,1,2022-02-15 04:09:17-06
1670,365,1,2022-02-15 04:09:17-06
1671,365,1,2022-02-15 04:09:17-06
1672,365,2,2022-02-15 04:09:17-06
1673,365,2,2022-02-15 04:09:17-06
1674,366,1,2022-02-15 04:09:17-06
1675,366,1,2022-02-15 04:09:17-06
1676,366,1,2022-02-15 04:09:17-06
1677,366,1,2022-02-15 04:09:17-06
1678,366,2,2022-02-15 04:09:17-06
1679,366,2,2022-02-15 04:09:17-06
1680,366,2,2022-02-15 04:09:17-06
1681,367,1,2022-02-15 04:09:17-06
1682,367,1,2022-02-15 04:09:17-06
1683,367,1,2022-02-15 04:09:17-06
1684,367,1,2022-02-15 04:09:17-06
1685,367,2,2022-02-15 04:09:17-06
1686,367,2,2022-02-15 04:09:17-06
1687,367,2,2022-02-15 04:09:17-06
1688,368,1,2022-02-15 04:09:17-06
1689,368,1,2022-02-15 04:09:17-06
1690,369,1,2022-02-15 04:09:17-06
1691,369,1,2022-02-15 04:09:17-06
1692,369,1,2022-02-15 04:09:17-06
1693,369,1,2022-02-15 04:09:17-06
1694,369,2,2022-02-15 04:09:17-06
1695,369,2,2022-02-15 04:09:17-06
1696,369,2,2022-02-15 04:09:17-06
1697,369,2,2022-02-15 04:09:17-06
1698,370,1,2022-02-15 04:09:17-06
1699,370,1,2022-02-15 04:09:17-06
1700,370,1,2022-02-15 04:09:17-06
1701,370,2,2022-02-15 04:09:17-06
1702,370,2,2022-02-15 04:09:17-06
1703,371,1,2022-02-15 04:09:17-06
1704,371,1,2022-02-15 04:09:17-06
1705,371,1,2022-02-15 04:09:17-06
1706,372,1,2022-02-15 04:09:17-06
1707,372,1,2022-02-15 04:09:17-06
1708,373,1,2022-02-15 04:09:17-06
1709,373,1,2022-02-15 04:09:17-06
1710,373,1,2022-02-15 04:09:17-06
1711,373,2,2022-02-15 04:09:17-06
1712,373,2,2022-02-15 04:09:17-06
1713,374,1,2022-02-15 04:09:17-06
1714,374,1,2022-02-15 04:09:17-06
1715,374,1,2022-02-15 04:09:17-06
1716,374,2,2022-02-15 04:09:17-06
1717,374,2,2022-02-15 04:09:17-06
1718,374,2,2022-02-15 04:09:17-06
1719,374,2,2022-02-15 04:09:17-06
1720,375,1,2022-02-15 04:09:17-06
1721,375,1,2022-02-15 04:09:17-06
1722,376,1,2022-02-15 04:09:17-06
1723,376,1,2022-02-15 04:09:17-06
1724,376,1,2022-02-15 04:09:17-06
1725,376,1,2022-02-15 04:09:17-06
1726,376,2,2022-02-15 04:09:17-06
1727,376,2,2022-02-15 04:09:17-06
1728,376,2,2022-02-15 04:09:17-06
1729,377,1,2022-02-15 04:09:17-06
1730,377,1,2022-02-15 04:09:17-06
1731,377,1,2022-02-15 04:09:17-06
1732,377,2,2022-02-15 04:09:17-06
1733,377,2,2022-02-15 04:09:17-06
1734,377,2,2022-02-15 04:09:17-06
1735,378,1,2022-02-15 04:09:17-06
1736,378,1,2022-02-15 04:09:17-06
1737,378,1,2022-02-15 04:09:17-06
1738,378,1,2022-02-15 04:09:17-06
1739,378,2,2022-02-15 04:09:17-06
1740,378,2,2022-02-15 04:09:17-06
1741,378,2,2022-02-15 04:09:17-06
1742,378,2,2022-02-15 04:09:17-06
1743,379,2,2022-02-15 04:09:17-06
1744,379,2,2022-02-15 04:09:17-06
1745,379,2,2022-02-15 04:09:17-06
1746,379,2,2022-02-15 04:09:17-06
1747,380,1,2022-02-15 04:09:17-06
1748,380,1,2022-02-15 04:09:17-06
1749,380,2,2022-02-15 04:09:17-06
1750,380,2,2022-02-15 04:09:17-06
1751,380,2,2022-02-15 04:09:17-06
1752,381,1,2022-02-15 04:09:17-06
1753,381,1,2022-02-15 04:09:17-06
1754,381,2,2022-02-15 04:09:17-06
1755,381,2,2022-02-15 04:09:17-06
1756,381,2,2022-02-15 04:09:17-06
1757,382,1,2022-02-15 04:09:17-06
1758,382,1,2022-02-15 04:09:17-06
1759,382,1,2022-02-15 04:09:17-06
1760,382,1,2022-02-15 04:09:17-06
1761,382,2,2022-02-15 04:09:17-06
1762,382,2,2022-02-15 04:09:17-06
1763,382,2,2022-02-15 04:09:17-06
1764,382,2,2022-02-15 04:09:17-06
1765,383,1,2022-02-15 04:09:17-06
1766,383,1,2022-02-15 04:09:17-06
1767,383,1,2022-02-15 04:09:17-06
1768,383,2,2022-02-15 04:09:17-06
1769,383,2,2022-02-15 04:09:17-06
1770,384,2,2022-02-15 04:09:17-06
1771,384,2,2022-02-15 04:09:17-06
1772,384,2,2022-02-15 04:09:17-06
1773,385,1,2022-02-15 04:09:17-06
1774,385,1,2022-02-15 04:09:17-06
1775,385,2,2022-02-15 04:09:17-06
1776,385,2,2022-02-15 04:09:17-06
1777,385,2,2022-02-15 04:09:17-06
1778,387,1,2022-02-15 04:09:17-06
1779,387,1,2022-02-15 04:09:17-06
1780,387,1,2022-02-15 04:09:17-06
1781,387,2,2022-02-15 04:09:17-06
1782,387,2,2022-02-15 04:09:17-06
1783,387,2,2022-02-15 04:09:17-06
1784,388,1,2022-02-15 04:09:17-06
1785,388,1,2022-02-15 04:09:17-06
1786,388,1,2022-02-15 04:09:17-06
1787,388,2,2022-02-15 04:09:17-06
1788,388,2,2022-02-15 04:09:17-06
1789,388,2,2022-02-15 04:09:17-06
1790,389,1,2022-02-15 04:09:17-06
1791,389,1,2022-02-15 04:09:17-06
1792,389,2,2022-02-15 04:09:17-06
1793,389,2,2022-02-15 04:09:17-06
1794,390,1,2022-02-15 04:09:17-06
1795,390,1,2022-02-15 04:09:17-06
1796,390,1,2022-02-15 04:09:17-06
1797,391,1,2022-02-15 04:09:17-06
1798,391,1,2022-02-15 04:09:17-06
1799,391,1,2022-02-15 04:09:17-06
1800,391,1,2022-02-15 04:09:17-06
1801,391,2,2022-02-15 04:09:17-06
1802,391,2,2022-02-15 04:09:17-06
1803,391,2,2022-02-15 04:09:17-06
1804,392,1,2022-02-15 04:09:17-06
1805,392,1,2022-02-15 04:09:17-06
1806,392,1,2022-02-15 04:09:17-06
1807,392,1,2022-02-15 04:09:17-06
1808,392,2,2022-02-15 04:09:17-06
1809,392,2,2022-02-15 04:09:17-06
1810,393,1,2022-02-15 04:09:17-06
1811,393,1,2022-02-15 04:09:17-06
1812,394,1,2022-02-15 04:09:17-06
1813,394,1,2022-02-15 04:09:17-06
1814,394,1,2022-02-15 04:09:17-06
1815,394,1,2022-02-15 04:09:17-06
1816,395,1,2022-02-15 04:09:17-06
1817,395,1,2022-02-15 04:09:17-06
1818,395,1,2022-02-15 04:09:17-06
1819,395,2,2022-02-15 04:09:17-06
1820,395,2,2022-02-15 04:09:17-06
1821,395,2,2022-02-15 04:09:17-06
1822,396,2,2022-02-15 04:09:17-06
1823,396,2,2022-02-15 04:09:17-06
1824,396,2,2022-02-15 04:09:17-06
1825,396,2,2022-02-15 04:09:17-06
1826,397,1,2022-02-15 04:09:17-06
1827,397,1,2022-02-15 04:09:17-06
1828,397,1,2022-02-15 04:09:17-06
1829,397,2,2022-02-15 04:09:17-06
1830,397,2,2022-02-15 04:09:17-06
1831,397,2,2022-02-15 04:09:17-06
1832,397,2,2022-02-15 04:09:17-06
1833,398,2,2022-02-15 04:09:17-06
1834,398,2,2022-02-15 04:09:17-06
1835,398,2,2022-02-15 04:09:17-06
1836,398,2,2022-02-15 04:09:17-06
1837,399,2,2022-02-15 04:09:17-06
1838,399,2,2022-02-15 04:09:17-06
1839,400,1,2022-02-15 04:09:17-06
1840,400,1,2022-02-15 04:09:17-06
1841,401,1,2022-02-15 04:09:17-06
1842,401,1,2022-02-15 04:09:17-06
1843,402,1,2022-02-15 04:09:17-06
1844,402,1,2022-02-15 04:09:17-06
1845,402,1,2022-02-15 04:09:17-06
1846,402,2,2022-02-15 04:09:17-06
1847,402,2,2022-02-15 04:09:17-06
1848,402,2,2022-02-15 04:09:17-06
1849,403,1,2022-02-15 04:09:17-06
1850,403,1,2022-02-15 04:09:17-06
1851,403,1,2022-02-15 04:09:17-06
1852,403,1,2022-02-15 04:09:17-06
1853,403,2,2022-02-15 04:09:17-06
1854,403,2,2022-02-15 04:09:17-06
1855,403,2,2022-02-15 04:09:17-06
1856,403,2,2022-02-15 04:09:17-06
1857,405,2,2022-02-15 04:09:17-06
1858,405,2,2022-02-15 04:09:17-06
1859,406,1,2022-02-15 04:09:17-06
1860,406,1,2022-02-15 04:09:17-06
1861,406,2,2022-02-15 04:09:17-06
1862,406,2,2022-02-15 04:09:17-06
1863,406,2,2022-02-15 04:09:17-06
1864,406,2,2022-02-15 04:09:17-06
1865,407,1,2022-02-15 04:09:17-06
1866,407,1,2022-02-15 04:09:17-06
1867,408,1,2022-02-15 04:09:17-06
1868,408,1,2022-02-15 04:09:17-06
1869,408,1,2022-02-15 04:09:17-06
1870,408,1,2022-02-15 04:09:17-06
1871,408,2,2022-02-15 04:09:17-06
1872,408,2,2022-02-15 04:09:17-06
1873,408,2,2022-02-15 04:09:17-06
1874,409,1,2022-02-15 04:09:17-06
1875,409,1,2022-02-15 04:09:17-06
1876,409,1,2022-02-15 04:09:17-06
1877,409,1,2022-02-15 04:09:17-06
1878,409,2,2022-02-15 04:09:17-06
1879,409,2,2022-02-15 04:09:17-06
1880,409,2,2022-02-15 04:09:17-06
1881,410,1,2022-02-15 04:09:17-06
1882,410,1,2022-02-15 04:09:17-06
1883,410,1,2022-02-15 04:09:17-06
1884,410,2,2022-02-15 04:09:17-06
1885,410,2,2022-02-15 04:09:17-06
1886,411,1,2022-02-15 04:09:17-06
1887,411,1,2022-02-15 04:09:17-06
1888,412,1,2022-02-15 04:09:17-06
1889,412,1,2022-02-15 04:09:17-06
1890,412,1,2022-02-15 04:09:17-06
1891,412,1,2022-02-15 04:09:17-06
1892,412,2,2022-02-15 04:09:17-06
1893,412,2,2022-02-15 04:09:17-06
1894,412,2,2022-02-15 04:09:17-06
1895,412,2,2022-02-15 04:09:17-06
1896,413,1,2022-02-15 04:09:17-06
1897,413,1,2022-02-15 04:09:17-06
1898,413,1,2022-02-15 04:09:17-06
1899,414,1,2022-02-15 04:09:17-06
1900,414,1,2022-02-15 04:09:17-06
1901,414,1,2022-02-15 04:09:17-06
1902,414,2,2022-02-15 04:09:17-06
1903,414,2,2022-02-15 04:09:17-06
1904,414,2,2022-02-15 04:09:17-06
1905,415,1,2022-02-15 04:09:17-06
1906,415,1,2022-02-15 04:09:17-06
1907,415,1,2022-02-15 04:09:17-06
1908,415,2,2022-02-15 04:09:17-06
1909,415,2,2022-02-15 04:09:17-06
1910,415,2,2022-02-15 04:09:17-06
1911,416,1,2022-02-15 04:09:17-06
1912,416,1,2022-02-15 04:09:17-06
1913,416,2,2022-02-15 04:09:17-06
1914,416,2,2022-02-15 04:09:17-06
1915,416,2,2022-02-15 04:09:17-06
1916,416,2,2022-02-15 04:09:17-06
1917,417,1,2022-02-15 04:09:17-06
1918,417,1,2022-02-15 04:09:17-06
1919,417,1,2022-02-15 04:09:17-06
1920,417,1,2022-02-15 04:09:17-06
1921,417,2,2022-02-15 04:09:17-06
1922,417,2,2022-02-15 04:09:17-06
1923,418,1,2022-02-15 04:09:17-06
1924,418,1,2022-02-15 04:09:17-06
1925,418,1,2022-02-15 04:09:17-06
1926,418,1,2022-02-15 04:09:17-06
1927,418,2,2022-02-15 04:09:17-06
1928,418,2,2022-02-15 04:09:17-06
1929,418,2,2022-02-15 04:09:17-06
1930,418,2,2022-02-15 04:09:17-06
1931,420,1,2022-02-15 04:09:17-06
1932,420,1,2022-02-15 04:09:17-06
1933,420,2,2022-02-15 04:09:17-06
1934,420,2,2022-02-15 04:09:17-06
1935,420,2,2022-02-15 04:09:17-06
1936,421,2,2022-02-15 04:09:17-06
1937,421,2,2022-02-15 04:09:17-06
1938,421,2,2022-02-15 04:09:17-06
1939,421,2,2022-02-15 04:09:17-06
1940,422,2,2022-02-15 04:09:17-06
1941,422,2,2022-02-15 04:09:17-06
1942,423,1,2022-02-15 04:09:17-06
1943,423,1,2022-02-15 04:09:17-06
1944,423,2,2022-02-15 04:09:17-06
1945,423,2,2022-02-15 04:09:17-06
1946,424,1,2022-02-15 04:09:17-06
1947,424,1,2022-02-15 04:09:17-06
1948,424,1,2022-02-15 04:09:17-06
1949,424,2,2022-02-15 04:09:17-06
